DamageId,Id,TimePeriod,projectworkflowstageid,x,y
136028,103815,14,-1,-7284753.04348636,2054054.2792248658
184126,103826,14,3,-7403496.653759618,2047148.0333324203
183975,103828,14,-1,-7401878.402321953,2052560.0673706783
184149,103829,14,2,-7402366.983567047,2051764.042248689
184175,103830,14,-1,-7401878.402321953,2052560.0673706783
184151,103831,14,2,-7400631.067427613,2052829.008093574
184159,103832,14,2,-7400675.595223932,2052161.3481579346
184124,103833,14,-1,-7403704.709887911,2053421.2523717799
184135,103834,14,2,-7402320.00674193,2052331.4236774675
183987,103835,14,2,-7402733.447330736,2051794.2615903958
211137,103836,14,1,-7394617.811173944,2052464.3693670554
184160,103838,14,-1,-7399751.643450352,2053402.9787560236
183979,103839,14,1,-7402683.242240389,2051783.6028252542
183992,103841,14,-1,-7402781.314711776,2051574.176783422
212297,103842,14,2,-7336790.897930542,2042578.3697383592
212349,103843,14,2,-7331050.819707279,2042821.0713740324
212324,103845,14,2,-7331161.9165590955,2042825.5203453337
318481,103846,14,2,-7329364.3294217605,2047601.9288366712
311093,103847,14,2,-7338145.210855537,2043030.642381815
212286,103848,14,2,-7329611.6813303055,2040566.971451538
212293,103849,14,2,-7329769.643687741,2041415.3616484075
212069,103850,14,2,-7334229.659086376,2051908.5801231388
212070,103851,14,2,-7334358.23309824,2051362.761723593
212327,103852,14,3,-7332796.08668394,2042817.6761071093
212299,103853,14,-1,-7338139.08828354,2043029.3545087702
212361,103854,14,3,-7329398.949783398,2047558.5998855627
212296,103855,14,3,-7336830.972947228,2042633.981293221
212126,103856,14,3,-7338334.12003141,2048730.3874348477
212182,103857,14,3,-7338380.985537036,2045663.2233345162
212237,103858,14,7,-7339162.893640368,2044292.4454377468
212247,103859,14,7,-7342584.075550918,2045493.2030385307
212248,103860,14,-1,-7342740.034157518,2045441.916200417
182332,103861,14,-1,-7441628.366094415,2041550.2269478918
182217,103862,14,2,-7445762.549343499,2041332.0078422255
182249,103863,14,6,-7437733.853709012,2048893.641975694
193511,103864,14,2,-7447007.991806494,2050577.4412054166
182242,103865,14,3,-7440687.493758233,2049612.4926914813
182219,103866,14,3,-7441744.806281789,2043730.9060107816
182305,103867,14,-1,-7441921.804272147,2041451.3022278743
182283,103868,14,3,-7446992.51839727,2050587.6308540907
182317,103869,14,2,-7441069.987528595,2038090.1340603584
193513,103870,14,2,-7441735.900722523,2048432.22287868
351011,103871,14,2,-7441503.576945235,2048298.717764074
182272,103872,14,-1,-7441921.804272147,2041451.3022278743
182274,103873,14,-1,-7439664.467637844,2052102.7825342435
182262,103874,14,-1,-7441921.804272147,2041451.3022278743
281967,103875,14,3,-7448289.279145524,2052998.034926917
182281,103876,14,3,-7440600.330596941,2047907.5761957697
182265,103877,14,-1,-7441628.366094415,2041550.2269478918
182278,103878,14,3,-7438828.012984022,2044274.8824628987
182295,103879,14,3,-7440040.950155706,2040025.5512268848
263523,103880,14,-1,-7441921.804272147,2041451.3022278743
310156,103881,14,3,-7441008.873128152,2048021.1704346929
182223,103882,14,2,-7439122.007759205,2046420.3693537794
211567,103883,14,2,-7440316.46589542,2046686.185039834
182236,103884,14,-1,-7441628.366094415,2041550.2269478918
263519,103885,14,3,-7438991.318677016,2055891.2689841322
288154,103886,14,3,-7439512.405213418,2054364.8256414775
314887,103887,14,2,-7439615.1531034205,2050036.694350894
182326,103888,14,-1,-7441921.804272147,2041451.3022278743
182345,103889,14,-1,-7441921.804272147,2041451.3022278743
193517,103890,14,2,-7437509.099657105,2047590.9209323293
150823,103933,14,1,-7354746.175198048,2087556.597971948
249583,103935,14,7,-7331837.180590245,2081656.895593275
250438,103936,14,-1,-7474017.773816135,2060977.3847969607
250292,103937,14,1,-7366007.366206186,2030531.5239612001
249448,103938,14,7,-7351062.501928207,2068405.3738963532
355293,103939,14,-1,-7319453.109878476,2056502.6982865292
355271,103940,14,-1,-7319532.8146338845,2056351.6844454466
355303,103941,14,-1,-7319453.109878476,2056502.6982865292
363463,103942,14,-1,-7319453.555156438,2056502.6982865292
355253,103945,14,-1,-7319611.183555401,2056313.3746722871
355255,103946,14,-1,-7319611.183555401,2056313.3746722871
355379,103947,14,-1,-7319629.885229852,2056376.5214009208
355219,103949,14,-1,-7319712.929569982,2056245.3076375658
250723,103950,14,7,-7400470.210763418,2036579.408077908
1259244,104025,14,6,-7327538.689772753,2044619.4707677867
1259265,104026,14,6,-7379658.47536216,2090029.9458354935
1259270,104027,14,6,-7351032.668304674,2083905.2148816898
1259271,104028,14,6,-7353053.1170625705,2079764.4469206918
1259317,104029,14,6,-7429485.079441233,2089255.4518827652
1259604,104030,14,6,-7390990.799524918,2088422.3173599632
1259606,104031,14,6,-7392003.806891136,2088422.3173599632
1259627,104032,14,6,-7386426.700402395,2091462.8381154994
1259725,104033,14,6,-7455678.555624889,2069891.0154406237
1259733,104034,14,6,-7447229.406273681,2079916.924765179
1259741,104035,14,6,-7449010.518126374,2069093.8455968816
1259853,104036,14,6,-7330210.357551792,2087847.3572664652
1260024,104037,14,6,-7362771.308608827,2059670.8484858398
1260045,104038,14,6,-7443010.397572617,2040884.68931389
1260053,104039,14,6,-7443489.071383029,2040720.7959214037
1260059,104040,14,6,-7437667.06201454,2036811.1540131846
1260060,104041,14,6,-7412742.628025925,2040568.6103667812
1260064,104042,14,6,-7412430.9334517,2038520.0680052608
1260083,104043,14,6,-7387929.513528106,2033779.9353141724
1260105,104044,14,6,-7353197.832400603,2035137.4917951906
1260175,104045,14,6,-7358607.959653153,2035746.0805476794
1260185,104046,14,6,-7357238.7299163975,2043694.4931198824
1260240,104047,14,6,-7392616.064090497,2034376.781059944
1261751,104048,14,6,-7426216.961830523,2068792.5704216554
231649,104050,14,6,-7461944.284483679,2079219.0547980715
254148,104051,14,6,-7387277.181312053,2046336.0584885692
254233,104052,14,6,-7361090.384297846,2033957.8169496607
254259,104053,14,6,-7343576.488811341,2036888.4032362965
254282,104054,14,6,-7391972.637433717,2033170.2342147469
254247,104055,14,6,-7357198.654899712,2034491.4710398437
251059,104056,14,6,-7332150.656276317,2087405.0011637448
328968,104057,14,6,-7427571.497394499,2090938.2539334092
253717,104058,14,6,-7382541.65017371,2077098.6159161974
253722,104059,14,6,-7377809.458620089,2085192.1928369561
253727,104060,14,6,-7380345.316620355,2087342.8139479945
250897,104061,14,6,-7473698.954794504,2095892.4227211378
250903,104062,14,6,-7473730.124251929,2096541.566747478
253891,104063,14,6,-7451559.73446554,2093553.095577472
254245,104064,14,6,-7359707.796222191,2033778.765045319
270301,104065,14,6,-7392582.668243261,2034002.287597671
253192,104066,14,6,-7317346.277195719,2062043.7678654082
253201,104067,14,6,-7315674.258444006,2060782.8637820128
253449,104068,14,6,-7365142.413762723,2088624.1439727163
253451,104069,14,6,-7363694.147187501,2089981.8324655215
219924,104070,14,3,-7427614.911995906,2092948.6473363258
219945,104071,14,-1,-7359249.716517576,2092051.5152905749
219971,104072,14,-1,-7359249.716517576,2092051.5152905749
219981,104073,14,3,-7346619.963689626,2079855.9334895962
219991,104074,14,-1,-7359249.716517576,2092051.5152905749
184179,104085,14,3,-7366649.790987551,2051416.288765391
140801,104086,14,-1,-7361546.014973664,2084366.7342855432
143319,104087,14,-1,-7361546.014973664,2084366.7342855432
143321,104088,14,-1,-7361546.014973664,2084366.7342855432
265269,104089,14,6,-7361573.510887891,2084502.3530739406
143356,104090,14,3,-7355572.611097693,2084355.119916045
209009,104091,14,3,-7355615.691740629,2083305.5134950213
209289,104092,14,3,-7355573.835612094,2083250.9640755751
209290,104093,14,3,-7355630.831191377,2083241.461933696
257030,104094,14,3,-7357859.892675024,2083248.2659360676
143360,104095,14,3,-7355362.996496534,2083652.990886458
209179,104096,14,3,-7355253.903395553,2083479.3687558859
209227,104097,14,3,-7350192.206149187,2079933.345524611
413290,104098,14,6,-7413298.11228498,2041839.9796007469
155254,104099,14,1,-7354970.817930465,2087825.4152364915
142597,104100,14,1,,
302335,104104,14,3,-7336055.744013345,2038215.7304994268
145671,104106,14,3,-7462255.867738408,2047088.428088624
145666,104112,14,-1,-7427847.569731665,2044000.0824020081
145676,104114,14,2,-7426414.887885154,2068892.2134683984
145634,104123,14,3,-7376515.035581141,2053808.867714381
145762,104125,14,6,-7342975.697519528,2059291.0897924579
370335,104128,14,6,-7457165.784021891,2066934.6100171693
370358,104129,14,6,-7454395.041896044,2046707.2630827439
370359,104130,14,6,-7454375.0043877,2046724.8281350115
370362,104131,14,6,-7462315.423665984,2047043.343687037
370324,104136,14,5,-7447763.739829487,2034246.8778717075
206720,104137,14,3,-7352799.3086235635,2050406.7946227442
206725,104138,14,3,-7312144.428710445,2076145.66347797
393518,104139,14,1,-7444085.855173171,2043266.909908541
399501,104140,14,1,-7351918.994090365,2086036.9266753504
394625,104141,14,-1,-7440845.233476688,2040458.5692042047
397166,104142,14,-1,-7440845.79007414,2040459.0374632243
393129,104143,14,-1,-7443943.032266483,2041734.146240166
393020,104144,14,2,-7428721.316414897,2048421.9171898
155321,104147,14,3,-7380370.920103242,2059155.6391550975
155353,104148,14,3,-7333723.489361739,2043041.1795279155
155361,104149,14,3,-7380318.82258155,2034598.9057003357
155372,104150,14,3,-7352242.043252649,2086675.7801092626
291987,104151,14,3,-7356994.60627309,2091939.5526367368
389194,104162,14,2,-7414904.897815095,2039328.2229267892
390557,104167,14,-1,-7414887.754613512,2039173.2382717987
390021,104174,14,2,-7376388.910598075,2091420.3545033631
390711,104175,14,-1,-7417101.899285387,2035555.3094519754
421282,104176,14,-1,-7414711.869818061,2035151.5359489464
151626,104255,14,-1,-7354820.981895857,2090466.8439615855
151680,104260,14,6,-7367120.561114118,2034078.3560331338
438953,104264,14,-1,-7356670.443915896,2091076.7334419307
146280,104267,14,2,-7353348.225032665,2086328.6027049704
142481,104274,14,3,-7354622.944521735,2090118.07574518
152579,104275,14,3,-7437466.686931113,2047546.889373926
152587,104276,14,3,-7435830.29041645,2045977.741168856
152584,104277,14,3,-7433960.122971125,2044877.0668824408
159334,104279,14,3,-7329749.160901436,2077267.140470319
159204,104280,14,3,-7430953.383524796,2070205.2027270165
177105,104281,14,3,-7436329.001735205,2069097.3624540605
220356,104282,14,1,-7415446.578457295,2033524.8182714558
220370,104283,14,1,-7424346.571746215,2075493.1877818725
159290,104284,14,-1,-7367482.349459194,2055065.2416547604
159295,104285,14,3,-7365774.7084704265,2053808.2820102302
159082,104286,14,3,-7405760.669563369,2065649.9617612225
176947,104287,14,3,-7382372.221908721,2077455.2516482268
159042,104288,14,3,-7456313.07672241,2075642.1155045861
159088,104289,14,3,-7404095.329981105,2069226.3143037928
209797,104290,14,3,-7420778.782066288,2071771.5222289925
209798,104291,14,3,-7420589.5389319435,2071870.0074284612
148100,104292,14,3,-7434969.234155162,2050212.4911477484
148104,104293,14,3,-7434739.359406672,2051095.4799858981
148105,104294,14,3,-7434991.052775359,2049609.6818869757
159031,104295,14,3,-7449389.004395072,2050193.6347903097
159035,104296,14,3,-7458677.502706863,2051008.8074270023
203959,104297,14,3,-7462067.181201515,2054680.8826192976
159300,104298,14,-1,-7367482.349459194,2055065.2416547604
159276,104299,14,3,-7449414.607877953,2074495.2829760392
159279,104300,14,3,-7338095.117084679,2074495.2829760392
174132,104301,14,3,-7470832.4779065745,2072432.7891543664
209791,104302,14,3,-7439047.423700372,2056027.0494644186
158986,104303,14,7,-7468696.256878254,2063678.6061382056
220361,104304,14,3,-7423315.753261466,2075154.2933376185
220376,104305,14,3,-7424751.774692699,2075920.0386670365
252519,104306,14,3,-7423043.020509027,2075276.24777975
158934,104307,14,3,-7479648.981577405,2084021.3562913472
159091,104308,14,3,-7373078.380261373,2064583.3901644878
159512,104310,14,3,-7404702.021205928,2040856.5932111817
159550,104311,14,3,-7432796.83429233,2044463.7437718883
152580,104312,14,7,-7432613.157132522,2054796.9744538518
177222,104313,14,3,-7426491.698333804,2067392.9302361454
159458,104314,14,3,-7361638.076192546,2040349.6992704142
159465,104315,14,3,-7365720.161919937,2041969.9305991598
159653,104316,14,3,-7405685.528907084,2070517.401842516
159345,104317,14,3,-7345008.948018865,2049639.0782364802
159297,104318,14,3,-7313002.590664967,2068517.089243353
159266,104319,14,7,-7348462.746540217,2061780.3309114038
176957,104320,14,7,-7356725.54706384,2062035.5647061234
176960,104321,14,7,-7357081.992073364,2064106.967146627
159222,104322,14,3,-7419032.179255742,2068544.0510663856
159226,104323,14,3,-7418521.222793,2066784.5739256279
159107,104324,14,3,-7380993.196056775,2073559.5719263714
159404,104325,14,3,-7437177.2562550455,2059476.3399117973
177152,104326,14,3,-7418992.104239056,2072838.470651152
159271,104327,14,3,-7331676.43524554,2072299.1270829479
159129,104328,14,3,-7443041.455710547,2064125.6019337093
158961,104329,14,7,-7465566.286755619,2059427.244365575
159045,104330,14,3,-7452154.180546375,2070871.1082471046
159026,104331,14,3,-7448509.5804178035,2041399.7913191125
159176,104332,14,3,-7401393.605939552,2059816.1452553247
159178,104333,14,3,-7400730.1417744225,2061989.8614504572
152589,104334,14,3,-7411673.960914305,2061182.4541383793
177177,104335,14,3,-7417974.644093206,2069257.9662463842
152583,104336,14,3,-7415188.651197125,2061520.4129069978
159376,104337,14,3,-7429199.544947348,2057781.498654717
159210,104338,14,3,-7422738.005104253,2065579.6366404823
159214,104339,14,3,-7421957.655473794,2063359.8316916532
159012,104340,14,3,-7465493.595128131,2078612.689829773
203563,104341,14,3,-7465827.330961529,2080361.228293971
159006,104342,14,3,-7469167.917560743,2078596.1528576198
148073,104343,14,3,-7415742.0203858595,2062779.3702819156
148077,104344,14,3,-7416516.69272229,2063345.2994459132
148078,104345,14,3,-7416624.895267339,2064486.4638416097
148079,104346,14,3,-7416639.589440126,2064544.244532426
158932,104347,14,3,-7482862.775276604,2078888.308019757
159021,104348,14,3,-7470350.464511443,2077879.6809747107
159188,104349,14,3,-7398504.865153464,2060525.06770134
159192,104350,14,3,-7398652.9200762175,2060629.3575420484
159357,104351,14,3,-7337657.63148586,2048190.9774271476
159281,104352,14,3,-7363454.810282292,2043598.4851633315
174174,104353,14,3,-7468026.113543682,2069138.3924994143
203954,104354,14,3,-7467406.063979958,2073624.0619057054
159468,104358,14,3,-7436915.655451684,2042873.7566221918
159249,104359,14,3,-7374733.701089466,2049661.9160669476
159494,104360,14,7,-7414803.151800508,2059403.6926060275
159509,104361,14,7,-7408873.16252595,2055394.430227992
159483,104362,14,7,-7411634.99909253,2061955.8770446319
159484,104363,14,7,-7411596.037270751,2061912.5177124548
159488,104364,14,7,-7411735.186634245,2062237.1290033504
159362,104368,14,7,-7433010.567714658,2058031.6444022125
220394,104369,14,7,-7432661.358472035,2058129.9460744786
426412,104372,14,7,-7430777.4987293435,2037661.964806212
426413,104373,14,7,-7430810.671937599,2037733.8329452574
426420,104374,14,7,-7431076.391562123,2037763.680535846
431109,104376,14,1,-7430913.30850811,2037604.7279819816
924516,104377,14,1,-7359347.009752531,2070175.6595366239
155774,104380,14,2,-7365012.837875438,2049980.2429340964
155900,104381,14,2,-7364784.29896084,2059301.7524672518
156021,104382,14,2,-7358377.305668229,2067442.9827109391
156033,104383,14,2,-7327911.610066912,2055591.477308526
156195,104385,14,2,-7475045.475355137,2089644.455353363
156203,104387,14,2,-7457896.039881493,2077014.1782530504
155733,104390,14,2,-7336405.955131382,2063729.7042701454
155650,104394,14,6,-7351035.00601398,2068089.8077291562
155648,104395,14,-1,-7364785.857433707,2079944.488190379
155680,104396,14,6,-7379332.309254137,2035964.94280909
178825,104397,14,6,-7366067.478731214,2080246.5154142766
178821,104398,14,6,-7363244.416444693,2086402.7543223419
178828,104399,14,6,-7363323.008005197,2086323.5575889996
137481,104400,14,7,-7476950.597120578,2063346.3542053339
360286,104401,14,7,-7440987.722424905,2041409.1569293116
219278,104402,14,7,-7374652.994458642,2073013.877645431
219498,104403,14,7,-7334096.520975382,2043536.4314784654
219455,104404,14,7,-7346624.861747222,2079871.885036239
218974,104405,14,7,-7308709.220544052,2068192.612365926
218861,104406,14,7,-7362817.283558522,2081170.6880641582
218874,104407,14,7,-7362689.8227415625,2081473.6719873098
218965,104408,14,7,-7363618.004655794,2088087.1957704704
219062,104409,14,7,-7359669.279678379,2080933.2775832477
219044,104410,14,7,-7447598.4303856585,2035032.629082188
219051,104411,14,7,-7447690.602924037,2034863.1645726548
219102,104412,14,7,-7324733.549924255,2054673.8538714368
219104,104413,14,7,-7327511.6391364895,2053423.9465600946
219039,104414,14,7,-7306733.967499416,2077136.4957043596
219320,104415,14,7,-7415899.314826347,2036824.4970401612
219099,104416,14,7,-7327754.31562642,2053845.4156861985
218840,104417,14,7,-7353269.076874708,2034795.1684992039
219405,104418,14,7,-7344669.980169401,2061164.6423196231
219406,104419,14,7,-7342690.719623094,2058827.6789164296
218977,104420,14,7,-7308158.523023096,2067877.401161854
218851,104422,14,7,-7379822.782930573,2058933.2489655525
219491,104423,14,7,-7401571.3831663495,2052508.4114772512
219128,104424,14,7,-7403782.856170447,2044321.1316622288
219129,104425,14,7,-7403886.939894334,2044350.5204479771
219164,104426,14,7,-7332537.825465294,2058470.1977047147
218935,104427,14,7,-7334441.388757862,2082757.6797720322
218936,104428,14,7,-7334461.314946714,2082857.156826943
218937,104429,14,7,-7334301.348838443,2082813.5182473233
219185,104430,14,7,-7401357.093146569,2088395.0943900275
219274,104432,14,7,-7316913.133057042,2062317.6380900347
218889,104433,14,7,-7475416.28057897,2046747.7798259326
218893,104434,14,7,-7475266.889822329,2046631.616429162
219458,104435,14,7,-7426407.986076723,2069058.6770585182
219140,104436,14,7,-7339131.724182944,2065669.4184208275
218932,104437,14,7,-7333792.730085009,2082429.103968023
218946,104438,14,7,-7333712.023454185,2082586.7633805429
218988,104439,14,7,-7399708.451487919,2078559.3258901176
219041,104440,14,7,-7409477.070763503,2080222.2357776857
219368,104441,14,7,-7380538.567256378,2034482.5766921055
219214,104442,14,7,-7475251.639052091,2056288.3034834235
219315,104443,14,7,-7419847.594525808,2036257.5430379638
218920,104444,14,7,-7442013.865491034,2093286.1971645555
219206,104445,14,7,-7472666.021239433,2061831.5414765456
219224,104446,14,7,-7474766.063433249,2058667.8602569152
219016,104447,14,7,-7371707.146773782,2063714.468575214
219332,104448,14,7,-7411858.639949533,2038670.950840987
219333,104449,14,7,-7412142.282012073,2038749.377576273
219155,104450,14,7,-7439384.721757478,2058485.0779844492
219284,104451,14,7,-7391493.407025853,2065578.1129322157
219049,104452,14,7,-7447989.050478852,2034909.041567883
219203,104453,14,7,-7475810.685534855,2056344.5379685585
219367,104454,14,7,-7380552.593512214,2034553.2634560787
219375,104455,14,7,-7380383.499205701,2034362.6204024842
219429,104456,14,7,-7392047.221492543,2032622.6887962704
218867,104458,14,7,-7362827.747590655,2081993.552767167
408923,104459,14,7,-7353264.290136604,2034736.769296292
407982,104460,14,7,-7315801.051344022,2080947.705116977
218885,104461,14,7,-7475143.436507042,2047343.9472672963
408782,104462,14,7,-7329146.254539297,2081544.6386800671
218888,104463,14,7,-7475403.812796001,2046642.6238196495
218869,104464,14,7,-7362504.587108882,2081474.9622885957
926278,104465,14,7,-7419769.114284794,2036383.9476190787
155706,104477,14,-1,-7360268.84645579,2092381.7735373222
180506,104478,14,7,-7284656.52948784,2054830.4783750984
180941,104482,14,3,-7360479.908210333,2092275.4424657915
208993,104483,14,1,-7360524.10204818,2092341.283162429
209146,104484,14,1,-7463041.226745958,2047134.683616429
258909,104510,14,-1,-7354820.981895857,2090466.8439615855
208233,104511,14,-1,-7354820.981895857,2090466.8439615855
142698,104516,14,1,-7353673.389265267,2088238.0936682832
180063,104517,14,-1,-7354741.833737906,2089973.6179992
140125,104541,14,1,,
174670,104542,14,7,-7290094.486613094,2053298.9600228807
177012,104543,14,3,-7358452.446324514,2088002.1255246887
177099,104544,14,-1,-7357972.325360727,2088301.4570411986
164965,104545,14,7,-7358189.175728789,2091669.1548320819
175913,104546,14,-1,-7358086.873116748,2091649.6731860037
177127,104547,14,-1,-7358097.003190411,2091329.0502478841
208294,104548,14,3,-7325207.548316052,2052903.974777649
174388,104549,14,3,-7358779.502988468,2090840.6147164926
175550,104550,14,7,-7474847.104022545,2067254.96421543
400552,104551,14,3,-7409718.07746107,2038605.868582556
219515,104869,14,2,-7360310.47994535,2091857.7522234155
219516,104870,14,1,-7360087.395685799,2091884.8625100988
153860,104874,14,-1,-7360952.904726716,2092707.2252183664
155260,104875,14,-1,-7360439.165276704,2092348.6770508995
155268,104876,14,-1,-7360439.165276704,2092348.6770508995
155271,104877,14,-1,-7360439.165276704,2092348.6770508995
393952,104878,14,2,-7355162.510093614,2082507.9335206489
220451,104879,14,2,-7307901.374999368,2075829.8598058631
220516,104880,14,2,-7442731.0969702145,2041088.387204076
783712,104883,14,2,-7429884.716413177,2092988.5520974724
295320,104884,14,7,-7360309.255430948,2087674.4030891967
295487,104885,14,7,-7360220.311157807,2087344.691295101
295505,104886,14,7,-7359987.542102558,2087392.4463707842
294487,104887,14,7,-7415087.684418979,2034154.892864537
133486,104888,14,7,-7415297.299020139,2034051.556506245
249322,104889,14,6,-7363037.584830802,2081132.5661342093
252552,104892,14,7,-7328566.168672775,2054507.6246875674
252507,104893,14,7,-7329069.332771163,2054859.0621834106
155626,104907,14,7,-7474204.345282707,2061966.4239231437
155630,104925,14,7,-7474096.365376638,2062941.447790174
252186,104926,14,7,-7473957.216013145,2062402.366336495
260611,104930,14,7,-7474157.591096572,2062540.6510904594
153222,104931,14,2,-7473448.485940219,2096010.9809152875
262398,104942,14,2,-7346000.916001325,2067182.640855003
250248,104949,14,2,-7473737.916616284,2096103.7150396463
151959,104964,14,7,-7345889.707830024,2083493.4461703754
249549,104966,14,2,-7473448.485940219,2096282.1413937742
209537,104969,14,1,-7353348.113713175,2083411.3280573664
153059,104973,14,7,-7365264.86520259,2051401.1793674552
308271,104988,14,-1,-7473820.293039473,2062487.9152686645
263346,104995,14,6,-7355123.436952344,2083934.0741999554
275470,104997,14,1,-7480611.115936331,2082293.7336971918
209468,104998,14,-1,-7349345.0648242505,2064462.671840046
292750,104999,14,1,-7353021.947605152,2080077.6141978402
182209,105003,14,1,-7381314.686746184,2061810.5650510322
289084,105005,14,1,-7379937.887284054,2065709.7383046784
227059,105012,14,-1,-7424552.512804183,2048311.1313609446
290181,105016,14,-1,-7445512.637086667,2054854.3763104593
290182,105017,14,-1,-7445512.637086667,2054854.3763104593
243988,105019,14,6,-7349662.325373006,2056851.8268717667
329156,105029,14,3,-7400288.537354447,2088281.0399326324
340530,105036,14,2,-7426121.7836658945,2066258.1669737801
226351,105039,14,1,-7322635.066203306,2080851.7563460486
289935,105040,14,-1,-7433086.487607376,2057834.6909837436
289936,105041,14,-1,-7433086.487607376,2057834.6909837436
226345,105042,14,1,-7351579.358323959,2060897.5840841548
316677,105043,14,1,-7351603.514653463,2060996.251090353
316682,105044,14,1,-7351576.018739237,2061339.7144228914
276297,105046,14,-1,-7353071.37345906,2046472.2441273963
270444,105047,14,-1,-7352148.089602422,2088892.8581208372
1218544,105048,14,-1,-7392235.351431989,2065892.5852908688
226226,105049,14,-1,-7345064.051166807,2083629.6456618598
226227,105050,14,-1,-7345064.051166807,2083629.6456618598
344316,105064,14,-1,-7332544.949912705,2059036.3589738486
325743,105068,14,-1,-7317387.576726807,2062480.180692928
373965,105069,14,-1,-7317387.576726807,2062480.180692928
311274,105073,14,-1,-7391114.364159698,2062830.9349315937
195098,105074,14,1,-7392273.200058859,2065994.5583612637
309882,105076,14,-1,-7346253.054647974,2080454.5942669045
309883,105077,14,-1,-7346253.054647974,2080454.5942669045
310582,105092,14,-1,-7326813.33197074,2055724.0927016386
310595,105093,14,-1,-7326813.33197074,2055724.0927016386
310596,105094,14,3,-7326813.33197074,2055760.0583317876
241391,105097,14,-1,-7348525.085455061,2038411.0912516562
290695,105098,14,-1,-7400398.632330842,2063908.6659388603
288725,105100,14,-1,-7332188.7275421675,2058796.7461751392
269907,105103,14,1,-7362574.27311012,2063058.641295237
224333,105107,14,2,-7427444.8158139745,2059369.3609852593
252630,105109,14,-1,-7393468.771389978,2066234.95896434
328658,105121,14,1,-7365997.347452015,2050429.0476999304
135257,105124,14,-1,-7415592.406990233,2036641.440825857
281647,105129,14,2,-7374529.763782335,2067026.156019109
175933,105131,14,2,-7366365.035730099,2082554.0348746192
246100,105132,14,1,-7347848.930867989,2079098.2494976565
246103,105133,14,1,-7347824.106621541,2078870.363402196
330590,105136,14,5,-7486436.130931069,2077235.8278689052
224851,105142,14,3,-7455993.589783835,2076732.7219156742
339641,105146,14,-1,-7364438.874580909,2082282.8243474
290397,105148,14,-1,-7419052.216764084,2068567.261707871
270156,105149,14,7,-7357929.244717791,2076085.738972076
270159,105150,14,7,-7357889.169701106,2076099.9285161803
441340,105151,14,1,-7412100.759842012,2039753.3831871555
354395,105152,14,-1,-7383042.476562791,2074860.7848341293
354529,105154,14,-1,-7393411.441852219,2074791.2486832477
354291,105155,14,-1,-7334605.0284093255,2075943.375004604
354374,105156,14,-1,-7360481.911961168,2088544.4691558336
354469,105158,14,2,-7474564.352515928,2061129.1359114922
354423,105162,14,-1,-7337820.49190089,2067070.9328306143
354425,105163,14,-1,-7337820.49190089,2067070.9328306143
354364,105164,14,-1,-7383207.118089669,2085827.9690853173
354366,105165,14,-1,-7384302.724518056,2089135.6426725232
354414,105166,14,-1,-7307792.615856859,2076789.8337814927
354390,105167,14,-1,-7371303.724939147,2064148.9247415366
354400,105168,14,-1,-7328995.4166292725,2054764.407757765
354456,105169,14,1,-7414440.695538482,2091112.4096728966
354458,105170,14,1,-7414448.153944365,2091097.2707382205
354359,105171,14,-1,-7400898.011566538,2090514.1370209265
354534,105172,14,2,-7348206.711711392,2080928.9375954347
354435,105173,14,-1,-7346925.424372364,2064542.4864968185
299219,105175,14,2,-7307941.783974524,2076256.4832361815
299217,105176,14,-1,-7286702.2477701465,2052608.7950447924
238508,105177,14,-1,-7327492.2695450885,2054663.4278998799
327389,105178,14,-1,-7327492.2695450885,2054663.4278998799
327392,105179,14,-1,-7327492.2695450885,2054663.4278998799
311421,105180,14,-1,-7350255.435619956,2073296.9239444311
227436,105181,14,-1,-7334031.844351236,2087841.4904111947
265322,105182,14,7,-7370187.413085475,2039036.2815021845
372405,105190,14,7,,
372714,105192,14,-1,-7350233.728319249,2077243.9198848598
372717,105194,14,-1,-7350233.728319249,2077243.9198848598
373036,105195,14,3,-7367132.472299634,2090758.5840574503
372168,105196,14,-1,-7338881.923245607,2085771.3010043574
372682,105197,14,-1,-7371883.699486177,2082205.8725418001
371836,105201,14,-1,-7353264.735414566,2088829.8449184522
371839,105203,14,-1,-7353264.735414566,2088829.8449184522
371842,105204,14,-1,-7353264.735414566,2088829.8449184522
372164,105206,14,-1,-7355740.480889809,2086668.1536405005
371976,105207,14,-1,-7361971.923345439,2083574.860743158
371983,105208,14,-1,-7365457.4479216635,2084849.2644458117
372038,105213,14,-1,-7357745.122280016,2083941.1130643156
371908,105219,14,-1,-7346609.388338003,2084723.732757771
372060,105228,14,-1,-7354140.374529149,2081068.638751327
345156,105280,14,6,-7427774.878104177,2089676.725963357
347844,105281,14,6,-7431295.802278473,2091600.4997173762
368971,105282,14,-1,-7433598.111987061,2091315.6715099944
369060,105283,14,-1,-7409951.180474792,2090761.8699715617
369061,105284,14,-1,-7409951.180474792,2090761.8699715617
365107,105322,14,-1,-7335881.306371276,2038374.921865604
365111,105323,14,-1,-7334653.786346298,2036686.8535972214
365124,105324,14,-1,-7339616.186606879,2038610.0825355204
365132,105325,14,-1,-7336838.32003362,2039315.4635720733
364440,105327,14,-1,-7350792.218204561,2066753.3946890635
364437,105329,14,-1,-7351479.393421225,2062635.2243388994
360893,105368,14,7,-7329149.7054435145,2082173.4965647536
